# Constructed from biom file
#OTU ID	BassGCP-20180527-01-nc.blast	BassGCP-20180527-02-nc.blast	BassGCP-20180717-01-nc.blast	BassGCP-20180717-02-nc.blast	CA-EDWD-20180527-01-nc.blast	CA-MANZA-20180527-01-nc.blast	CA-MANZA-20180527-02-nc.blast	CA-MANZA-20180715-01-PCR01-nc.blast	CA-MANZA-20180715-01-PCR02-nc.blast	CA-MANZA-20180715-01-PCR03-nc.blast	CA-MANZA-20180715-01-nc.blast	CA-MANZA-20180715-02-PCR01-nc.blast	CA-MANZA-20180715-02-PCR02-nc.blast	CA-MANZA-20180715-02-PCR03-nc.blast	CA-MANZA-20180715-02-nc.blast	CA-Pig-20180717-01-nc.blast	CA-Pig-20180717-02-nc.blast	Ca-Pig-20180527-01-nc.blast	Ca-Pig-20180527-02-nc.blast	CabinBOR-20180530-01-nc.blast	CabinBOR-20180530-02-nc.blast	CabinBOR-20180714-01-nc.blast	CabinBOR-20180714-02-nc.blast	EN-MES-072018-nc.blast	EN-MES-072518-nc.blast	EN-MJS-090718-nc.blast	EagleGCP-20180527-01-nc.blast	EagleGCP-20180527-02-nc.blast	EagleGCP-20180717-01-PCR01-nc.blast	EagleGCP-20180717-01-PCR02-nc.blast	EagleGCP-20180717-01-PCR03-nc.blast	EagleGCP-20180717-01-nc.blast	EagleGCP-20180717-02-PCR01-nc.blast	EagleGCP-20180717-02-PCR02-nc.blast	EagleGCP-20180717-02-PCR03-nc.blast	EagleGCP-20180717-02-nc.blast	GlorGCP-20180527-01-nc.blast	GlorGCP-20180527-02-nc.blast	GlorGCP-20180715-01-nc.blast	GlorGCP-20180715-02-nc.blast	GrampsBOR-20180601-01-nc.blast	GrampsBOR-20180601-02-nc.blast	GrampsBOR-20180714-01-PCR01-nc.blast	GrampsBOR-20180714-01-PCR02-nc.blast	GrampsBOR-20180714-01-PCR03-nc.blast	GrampsBOR-20180714-01-nc.blast	GrampsBOR-20180714-02-PCR01-nc.blast	GrampsBOR-20180714-02-PCR02-nc.blast	GrampsBOR-20180714-02-PCR03-nc.blast	GrampsBOR-20180714-02-nc.blast	HeronGCP-20180527-01-nc.blast	HeronGCP-20180527-02-nc.blast	HeronGCP-20180717-01-nc.blast	HeronGCP-20180717-02-nc.blast	KAMM-20180527-01-nc.blast	KAMM-20180527-02-nc.blast	KAMM-20180714-01-nc.blast	KAMM-20180714-02-nc.blast	NegCtrl-20180525-03-nc.blast	NegCtrl-20180527-01-nc.blast	NegCtrl-20180527-02-nc.blast	NegCtrl-20180601-01-nc.blast	NegCtrl-20180714-01-nc.blast	NegCtrl-20180715-01-nc.blast	NegCtrl-20180717-01-nc.blast	NorthGCP-20180527-01-nc.blast	NorthGCP-20180527-02-nc.blast	NorthGCP-20180715-01-nc.blast	NorthGCP-20180715-02-nc.blast	NtalkGCP-20180527-01-nc.blast	NtalkGCP-20180527-02-nc.blast	NtalkGCP-20180715-01-nc.blast	PPKBOR-20180601-01-nc.blast	PPKBOR-20180601-02-nc.blast	PPKBOR-20180714-01-nc.blast	PPKBOR-20180714-02-nc.blast	PPKBOR-20180714-03-nc.blast	Plate01-PCR-Negative-PCR01-nc.blast	Plate01-PCR-Negative-PCR02-nc.blast	Plate01-PCR-Negative-PCR03-nc.blast	Plate01-PCR-Positive-PCR01-nc.blast	Plate01-PCR-Positive-PCR02-nc.blast	Plate01-PCR-Positive-PCR03-nc.blast	Plate04-PCR-Negative-nc.blast	Plate04-PCR-Positive-nc.blast	Plate05-PCR-Positive-nc.blast	Plate06-PCR-Negative-nc.blast	Plate06-PCR-Positive-nc.blast	Plate07-PCR-Negative-nc.blast	Plate07-PCR-Positive-nc.blast	Plate08-PCR-Positive-nc.blast	RLSNKGCP-20180527-01-nc.blast	RLSNKGCP-20180527-02-nc.blast	RLSNKGCP-20180715-01-nc.blast	RLSNKGCP-20180715-02-nc.blast	RonJRGCP-20180527-01-nc.blast	RonJRGCP-20180527-02-nc.blast	RonJRGCP-20180716-01-PCR01-nc.blast	RonJRGCP-20180716-01-PCR02-nc.blast	RonJRGCP-20180716-01-PCR03-nc.blast	RonJRGCP-20180716-01-nc.blast	RonJRGCP-20180716-02-PCR01-nc.blast	RonJRGCP-20180716-02-PCR02-nc.blast	RonJRGCP-20180716-02-PCR03-nc.blast	RonJRGCP-20180716-02-nc.blast	ShptlGCP-20180527-01-nc.blast	ShptlGCP-20180527-02-nc.blast	ShptlGCP-20180527-03-nc.blast	ShptlGCP-20180715-01-PCR01-nc.blast	ShptlGCP-20180715-01-PCR02-nc.blast	ShptlGCP-20180715-01-PCR03-nc.blast	ShptlGCP-20180715-01-nc.blast	ShptlGCP-20180715-02-PCR01-nc.blast	ShptlGCP-20180715-02-PCR02-nc.blast	ShptlGCP-20180715-02-PCR03-nc.blast	ShptlGCP-20180715-02-nc.blast	UCTBOR-20180601-01-nc.blast	UCTBOR-20180601-02-nc.blast	UCTBOR-20180714-01-nc.blast	UCTBOR-20180714-02-nc.blast	WDMLGCP-20180527-01-nc.blast	WDMLGCP-20180527-02-nc.blast	WDMLGCP-20180714-01-nc.blast	WDMLGCP-20180714-02-nc.blast	WashGCP-20180525-01-nc.blast	WashGCP-20180525-02-nc.blast	WashGCP-20180714-01-nc.blast	WashGCP-20180714-02-nc.blast	YBBA-20180527-01-nc.blast	YBBA-20180527-02-nc.blast	YBBA-20180715-01-nc.blast	YBBA-20180715-02-nc.blast	taxomomy
s__Podilymbus_podiceps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Aves', 'o__Podicipediformes', 'f__Podicipedidae', 'g__Podilymbus', 's__Podilymbus_podiceps']
s__Canis_lupus	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Mammalia', 'o__Carnivora', 'f__Canidae', 'g__Canis', 's__Canis_lupus']
s__Tadarida_brasiliensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	386.0	0.0	0.0	0.0	0.0	0.0	392.0	['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Mammalia', 'o__Chiroptera', 'f__Molossidae', 'g__Tadarida', 's__Tadarida_brasiliensis']
s__Eptesicus_fuscus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Mammalia', 'o__Chiroptera', 'f__Vespertilionidae', 'g__Eptesicus', 's__Eptesicus_fuscus']
s__Didelphis_virginiana	1437.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Mammalia', 'o__Didelphimorphia', 'f__Didelphidae', 'g__Didelphis', 's__Didelphis_virginiana']
s__Lepus_californicus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Mammalia', 'o__Lagomorpha', 'f__Leporidae', 'g__Lepus', 's__Lepus_californicus']
s__Homo_sapiens	4913.0	0.0	6786.0	686.0	941.0	233279.0	0.0	0.0	0.0	6060.0	1849.0	13802.0	3962.0	0.0	3091.0	452.0	7205.0	0.0	0.0	0.0	5346.0	1562.0	5035.0	1018.0	0.0	1118.0	16980.0	593.0	0.0	1679.0	0.0	1070.0	11976.0	0.0	5165.0	4280.0	1780.0	771.0	1752.0	2080.0	6973.0	3831.0	117916.0	99429.0	103352.0	162615.0	0.0	800.0	1712.0	2442.0	0.0	1107.0	0.0	6767.0	0.0	4678.0	17847.0	7894.0	4361.0	0.0	7.0	565.0	2765.0	0.0	577.0	5330.0	27.0	14280.0	1210.0	1673.0	1262.0	120782.0	9012.0	3720.0	7239.0	7776.0	4090.0	0.0	0.0	0.0	0.0	152.0	352.0	0.0	76.0	0.0	0.0	0.0	0.0	73.0	224.0	485.0	1017.0	1164.0	1616.0	11810.0	200.0	0.0	0.0	0.0	0.0	0.0	41.0	180.0	10.0	2314.0	1186.0	8992.0	13462.0	4046.0	0.0	0.0	0.0	4232.0	1804.0	3163.0	3879.0	2416.0	5680.0	7806.0	0.0	0.0	0.0	1893.0	2293.0	1023.0	1258.0	2723.0	8551.0	97.0	1756.0	6966.0	['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Mammalia', 'o__Primates', 'f__Hominidae', 'g__Homo', 's__Homo_sapiens']
s__Mus_musculus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Mammalia', 'o__Rodentia', 'f__Muridae', 'g__Mus_<mouse', 's__Mus_musculus']
s__Spermophilus_dauricus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Mammalia', 'o__Rodentia', 'f__Sciuridae', 'g__Spermophilus', 's__Spermophilus_dauricus']
s__Bos_taurus	1087.0	0.0	274.0	181.0	8226.0	2801.0	22488.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7126.0	4552.0	0.0	3.0	0.0	867.0	0.0	0.0	0.0	56149.0	69263.0	0.0	71.0	0.0	5506.0	0.0	6581.0	0.0	0.0	10548.0	44534.0	1486.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1569.0	1072.0	3816.0	3148.0	55075.0	23380.0	0.0	0.0	8384.0	2088.0	1473.0	0.0	0.0	0.0	0.0	0.0	0.0	4159.0	0.0	13583.0	49054.0	64664.0	44467.0	63103.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34038.0	33477.0	42541.0	35335.0	6680.0	291342.0	0.0	214.0	308.0	1025.0	146.0	60.0	227.0	104.0	50342.0	41870.0	39975.0	3172.0	2548.0	0.0	409.0	34376.0	25922.0	22191.0	22686.0	0.0	0.0	0.0	0.0	80429.0	50554.0	97287.0	193074.0	44709.0	31440.0	9704.0	46768.0	662.0	813.0	5038.0	3029.0	['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Mammalia', 'o__unknown', 'f__Bovidae', 'g__Bos', 's__Bos_taurus']
s__Odocoileus_hemionus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	215.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87711.0	['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Mammalia', 'o__unknown', 'f__Cervidae', 'g__Odocoileus', 's__Odocoileus_hemionus']
s__Sus_scrofa	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1700.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	537.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3235.0	0.0	2114.0	0.0	0.0	0.0	0.0	0.0	0.0	2697.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	170.0	0.0	434.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19205.0	35647.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2111.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	2201.0	781.0	0.0	0.0	0.0	0.0	['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Mammalia', 'o__unknown', 'f__Suidae', 'g__Sus', 's__Sus_scrofa']
s__Sistrurus_catenatus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	688.0	783.0	1123.0	0.0	1410.0	3566.0	0.0	2816.0	0.0	1370.0	273.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	148.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__unknown', 'o__Squamata', 'f__Viperidae', 'g__Sistrurus', 's__Sistrurus_catenatus']
s__Trachemys_scripta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	140.0	7.0	0.0	0.0	0.0	0.0	9.0	11.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1113.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__unknown', 'o__Testudines', 'f__Emydidae', 'g__Trachemys', 's__Trachemys_scripta']
g__Micropterus	22.0	0.0	11.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Actinopteri', 'o__Centrarchiformes', 'f__Centrarchidae', 'g__Micropterus']
g__Taricha	0.0	0.0	0.0	0.0	0.0	1244.0	11876.0	17816.0	17018.0	23529.0	32588.0	13260.0	20362.0	6847.0	13019.0	72221.0	5813.0	39933.0	12632.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3593.0	4060.0	2653.0	2121.0	8197.0	2922.0	344.0	4249.0	941.0	2862.0	589.0	2275.0	4352.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29400.0	38118.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	477.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2393.0	2394.0	0.0	2999.0	0.0	260.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16308.0	16853.0	13661.0	12393.0	5902.0	11249.0	2193.0	38862.0	29531.0	32640.0	49449.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	204.0	0.0	0.0	0.0	0.0	1809.0	410.0	['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Amphibia', 'o__Caudata', 'f__Salamandridae', 'g__Taricha']
g__Anas	0.0	0.0	14263.0	304.0	0.0	1822.0	9939.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	211.0	0.0	0.0	0.0	0.0	667.0	0.0	0.0	0.0	4795.0	5346.0	2016.0	0.0	2876.0	2632.0	0.0	0.0	413.0	1399.0	0.0	763.0	0.0	0.0	9603.0	2571.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1059.0	0.0	0.0	0.0	1532.0	1056.0	608.0	0.0	488.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1244.0	785.0	0.0	701.0	7523.0	30253.0	67.0	503.0	189.0	1809.0	1888.0	1344.0	1666.0	481.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	205.0	0.0	0.0	3776.0	2432.0	0.0	0.0	6297.0	2603.0	0.0	0.0	2098.0	182680.0	28805.0	14287.0	['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Aves', 'o__Anseriformes', 'f__Anatidae', 'g__Anas']
